Datetime,Close,High,Low,Open
2011-09-19,1.0336533763148796,1.0336533763148796,1.0336533763148796,1.0336533763148796
2011-09-20,1.0127995898040247,1.0127995898040247,1.0127995898040247,1.0127995898040247
2011-09-21,1.0018095834667764,1.0018095834667764,1.0018095834667764,1.0018095834667764
2011-09-22,1.0007931658136462,1.0007931658136462,1.0007931658136462,1.0007931658136462
2011-09-23,1.0097604925538395,1.0097604925538395,1.0097604925538395,1.0097604925538395
2011-09-26,1.0286219651227753,1.0286219651227753,1.0286219651227753,1.0286219651227753
2011-09-27,1.057189125921313,1.057189125921313,1.057189125921313,1.057189125921313
2011-09-28,1.0951765413218109,1.0951765413218109,1.0951765413218109,1.0951765413218109
2011-09-29,1.1422046536265449,1.1422046536265449,1.1422046536265449,1.1422046536265449
2011-09-30,1.1978035734827992,1.1978035734827992,1.1978035734827992,1.1978035734827992
2011-10-03,1.2614177748619386,1.2614177748619386,1.2614177748619386,1.2614177748619386
2011-10-04,1.3324116456918242,1.3324116456918242,1.3324116456918242,1.3324116456918242
2011-10-05,1.4100758386825973,1.4100758386825973,1.4100758386825973,1.4100758386825973
2011-10-07,1.4936343588902412,1.4936343588902412,1.4936343588902412,1.4936343588902412
2011-10-10,1.5822523172016263,1.5822523172016263,1.5822523172016263,1.5822523172016263
2011-10-11,1.675044272270521,1.675044272270521,1.675044272270521,1.675044272270521
2011-10-12,1.7710830775547932,1.7710830775547932,1.7710830775547932,1.7710830775547932
2011-10-13,1.8694091450582777,1.8694091450582777,1.8694091450582777,1.8694091450582777
2011-10-14,1.9690400332167286,1.9690400332167286,1.9690400332167286,1.9690400332167286
2011-10-17,2.0689802631292737,2.0689802631292737,2.0689802631292737,2.0689802631292737
2011-10-18,2.168231265054488,2.168231265054488,2.168231265054488,2.168231265054488
2011-10-19,2.2658013557891272,2.2658013557891272,2.2658013557891272,2.2658013557891272
2011-10-20,2.3607156472389814,2.3607156472389814,2.3607156472389814,2.3607156472389814
2011-10-21,2.4520257871783504,2.4520257871783504,2.4520257871783504,2.4520257871783504
2011-10-24,2.5388194348720936,2.5388194348720936,2.5388194348720936,2.5388194348720936
2011-10-25,2.620229376882631,2.620229376882631,2.620229376882631,2.620229376882631
2011-10-26,2.69544219197992,2.69544219197992,2.69544219197992,2.69544219197992
2011-10-28,2.763706378577581,2.763706378577581,2.763706378577581,2.763706378577581
2011-10-31,2.82433986348825,2.82433986348825,2.82433986348825,2.82433986348825
2011-11-01,2.8767368169734757,2.8767368169734757,2.8767368169734757,2.8767368169734757
2011-11-02,2.9203737059941695,2.9203737059941695,2.9203737059941695,2.9203737059941695
2011-11-03,2.9548145251796623,2.9548145251796623,2.9548145251796623,2.9548145251796623
2011-11-04,2.979715153249283,2.979715153249283,2.979715153249283,2.979715153249283
2011-11-08,2.994826791358406,2.994826791358406,2.994826791358406,2.994826791358406
2011-11-09,2.999998449014294,2.999998449014294,2.999998449014294,2.999998449014294
2011-11-11,2.9951784527231693,2.9951784527231693,2.9951784527231693,2.9951784527231693
2011-11-14,2.9804149622946956,2.9804149622946956,2.9804149622946956,2.9804149622946956
2011-11-15,2.955855489645069,2.955855489645069,2.955855489645069,2.955855489645069
2011-11-16,2.9217454249067294,2.9217454249067294,2.9217454249067294,2.9217454249067294
2011-11-17,2.878425584571251,2.878425584571251,2.878425584571251,2.878425584571251
2011-11-18,2.8263288061636223,2.8263288061636223,2.8263288061636223,2.8263288061636223
2011-11-21,2.7659756234728015,2.7659756234728015,2.7659756234728015,2.7659756234728015
2011-11-22,2.6979690655501094,2.6979690655501094,2.6979690655501094,2.6979690655501094
2011-11-23,2.622988631442349,2.622988631442349,2.622988631442349,2.622988631442349
2011-11-24,2.541783500861879,2.541783500861879,2.541783500861879,2.541783500861879
2011-11-25,2.4551650486306005,2.4551650486306005,2.4551650486306005,2.4551650486306005
2011-11-28,2.363998737690978,2.363998737690978,2.363998737690978,2.363998737690978
2011-11-29,2.26919547168632,2.26919547168632,2.26919547168632,2.26919547168632
2011-11-30,2.171702493512778,2.171702493512778,2.171702493512778,2.171702493512778
2011-12-01,2.072493920781355,2.072493920781355,2.072493920781355,2.072493920781355
2011-12-02,1.9725610127567745,1.9725610127567745,1.9725610127567745,1.9725610127567745
2011-12-05,1.8729022660226193,1.8729022660226193,1.8729022660226193,1.8729022660226193
2011-12-07,1.7745134378334269,1.7745134378334269,1.7745134378334269,1.7745134378334269
2011-12-08,1.678377596837469,1.678377596837469,1.678377596837469,1.678377596837469
2011-12-09,1.5854553005796792,1.5854553005796792,1.5854553005796792,1.5854553005796792
2011-12-12,1.4966749979282254,1.4966749979282254,1.4966749979282254,1.4966749979282254
2011-12-13,1.41292375232036,1.41292375232036,1.41292375232036,1.41292375232036
2011-12-14,1.3350383785176918,1.3350383785176918,1.3350383785176918,1.3350383785176918
2011-12-15,1.2637970814297974,1.2637970814297974,1.2637970814297974,1.2637970814297974
2011-12-16,1.1999116805479257,1.1999116805479257,1.1999116805479257,1.1999116805479257
2011-12-19,1.1440204976799755,1.1440204976799755,1.1440204976799755,1.1440204976799755
2011-12-20,1.0966819790500097,1.0966819790500097,1.0966819790500097,1.0966819790500097
2011-12-21,1.0583691154881323,1.0583691154881323,1.0583691154881323,1.0583691154881323
2011-12-22,1.0294647164625153,1.0294647164625153,1.0294647164625153,1.0294647164625153
2011-12-23,1.0102575851736924,1.0102575851736924,1.0102575851736924,1.0102575851736924
2011-12-26,1.0009396329284677,1.0009396329284677,1.0009396329284677,1.0009396329284677
2011-12-27,1.0016039616255725,1.0016039616255725,1.0016039616255725,1.0016039616255725
2011-12-28,1.0122439335122633,1.0122439335122633,1.0122439335122633,1.0122439335122633
2011-12-29,1.0327532375065522,1.0327532375065522,1.0327532375065522,1.0327532375065522
2011-12-30,1.0629269514224042,1.0629269514224042,1.0629269514224042,1.0629269514224042
2012-01-02,1.1024635894844816,1.1024635894844816,1.1024635894844816,1.1024635894844816
2012-01-03,1.1509681146743322,1.1509681146743322,1.1509681146743322,1.1509681146743322
2012-01-04,1.207955885809737,1.207955885809737,1.207955885809737,1.207955885809737
2012-01-05,1.2728574999191475,1.2728574999191475,1.2728574999191475,1.2728574999191475
2012-01-06,1.3450244815280112,1.3450244815280112,1.3450244815280112,1.3450244815280112
2012-01-07,1.4237357620113364,1.4237357620113364,1.4237357620113364,1.4237357620113364
2012-01-09,1.5082048842730023,1.5082048842730023,1.5082048842730023,1.5082048842730023
2012-01-10,1.5975878607651728,1.5975878607651728,1.5975878607651728,1.5975878607651728
2012-01-11,1.6909916063327972,1.6909916063327972,1.6909916063327972,1.6909916063327972
2012-01-12,1.7874828616253495,1.7874828616253495,1.7874828616253495,1.7874828616253495
2012-01-13,1.8860975179157289,1.8860975179157289,1.8860975179157289,1.8860975179157289
2012-01-16,1.9858502501559256,1.9858502501559256,1.9858502501559256,1.9858502501559256
2012-01-17,2.0857443620192933,2.0857443620192933,2.0857443620192933,2.0857443620192933
2012-01-18,2.1847817445606674,2.1847817445606674,2.1847817445606674,2.1847817445606674
2012-01-19,2.2819728489911157,2.2819728489911157,2.2819728489911157,2.2819728489911157
2012-01-20,2.3763465739222895,2.3763465739222895,2.3763465739222895,2.3763465739222895
2012-01-23,2.4669599682904564,2.4669599682904564,2.4669599682904564,2.4669599682904564
2012-01-24,2.552907653011921,2.552907653011921,2.552907653011921,2.552907653011921
2012-01-25,2.633330867231449,2.633330867231449,2.633330867231449,2.633330867231449
2012-01-27,2.7074260487769513,2.7074260487769513,2.7074260487769513,2.7074260487769513
2012-01-30,2.774452863087046,2.774452863087046,2.774452863087046,2.774452863087046
2012-01-31,2.8337416003892466,2.8337416003892466,2.8337416003892466,2.8337416003892466
2012-02-01,2.8846998672186963,2.8846998672186963,2.8846998672186963,2.8846998672186963
2012-02-02,2.926818505417785,2.926818505417785,2.926818505417785,2.926818505417785
2012-02-03,2.959676679476206,2.959676679476206,2.959676679476206,2.959676679476206
2012-02-06,2.982946081380238,2.982946081380238,2.982946081380238,2.982946081380238
2012-02-07,2.9963942109578916,2.9963942109578916,2.9963942109578916,2.9963942109578916
2012-02-08,2.9998866989437913,2.9998866989437913,2.9998866989437913,2.9998866989437913
2012-02-09,2.9933886495524433,2.9933886495524433,2.9933886495524433,2.9933886495524433
2012-02-10,2.976964989145398,2.976964989145398,2.976964989145398,2.976964989145398
2012-02-13,2.9507798175084985,2.9507798175084985,2.9507798175084985,2.9507798175084985
2012-02-14,2.91509476822108,2.91509476822108,2.91509476822108,2.91509476822108
2012-02-15,2.870266394499704,2.870266394499704,2.870266394499704,2.870266394499704
2012-02-16,2.816742606636317,2.816742606636317,2.816742606636317,2.816742606636317
2012-02-17,2.755058196626632,2.755058196626632,2.755058196626632,2.755058196626632
2012-02-21,2.6858294947053,2.6858294947053,2.6858294947053,2.6858294947053
2012-02-22,2.6097482111779726,2.6097482111779726,2.6097482111779726,2.6097482111779726
2012-02-23,2.527574525080505,2.527574525080505,2.527574525080505,2.527574525080505
2012-02-24,2.4401294887213965,2.4401294887213965,2.4401294887213965,2.4401294887213965
2012-02-27,2.3482868239984502,2.3482868239984502,2.3482868239984502,2.3482868239984502
2012-02-28,2.2529641924584154,2.2529641924584154,2.2529641924584154,2.2529641924584154
2012-02-29,2.1551140263261943,2.1551140263261943,2.1551140263261943,2.1551140263261943
2012-03-01,2.055714012116788,2.055714012116788,2.055714012116788,2.055714012116788
2012-03-02,1.9557573219149291,1.9557573219149291,1.9557573219149291,1.9557573219149291
2012-03-03,1.8562426899278108,1.8562426899278108,1.8562426899278108,1.8562426899278108
2012-03-05,1.758164433463071,1.758164433463071,1.758164433463071,1.758164433463071
2012-03-06,1.6625025180389723,1.6625025180389723,1.6625025180389723,1.6625025180389723
2012-03-07,1.5702127658927798,1.5702127658927798,1.5702127658927798,1.5702127658927798
2012-03-09,1.4822173057210284,1.4822173057210284,1.4822173057210284,1.4822173057210284
2012-03-12,1.3993953590743087,1.3993953590743087,1.3993953590743087,1.3993953590743087
2012-03-13,1.322574455466209,1.322574455466209,1.322574455466209,1.322574455466209
2012-03-14,1.2525221639719883,1.2525221639719883,1.2525221639719883,1.2525221639719883
2012-03-15,1.1899384239320283,1.1899384239320283,1.1899384239320283,1.1899384239320283
2012-03-16,1.1354485513893917,1.1354485513893917,1.1354485513893917,1.1354485513893917
2012-03-19,1.0895969911385583,1.0895969911385583,1.0895969911385583,1.0895969911385583
2012-03-20,1.052841876813039,1.052841876813039,1.052841876813039,1.052841876813039
2012-03-21,1.0255504533655588,1.0255504533655588,1.0255504533655588,1.0255504533655588
2012-03-22,1.007995407677853,1.007995407677853,1.007995407677853,1.007995407677853
2012-03-23,1.0003521439635108,1.0003521439635108,1.0003521439635108,1.0003521439635108
2012-03-26,1.0026970311870358,1.0026970311870358,1.0026970311870358,1.0026970311870358
2012-03-27,1.0150066400104096,1.0150066400104096,1.0150066400104096,1.0150066400104096
2012-03-28,1.0371579768912818,1.0371579768912818,1.0371579768912818,1.0371579768912818
2012-03-29,1.0689297129938025,1.0689297129938025,1.0689297129938025,1.0689297129938025
2012-03-30,1.1100043956331667,1.1100043956331667,1.1100043956331667,1.1100043956331667
2012-04-02,1.1599716201579304,1.1599716201579304,1.1599716201579304,1.1599716201579304
2012-04-03,1.2183321305776196,1.2183321305776196,1.2183321305776196,1.2183321305776196
2012-04-04,1.284502807963524,1.284502807963524,1.284502807963524,1.284502807963524
2012-04-09,1.3578224967803403,1.3578224967803403,1.3578224967803403,1.3578224967803403
2012-04-10,1.437558610933657,1.437558610933657,1.437558610933657,1.437558610933657
2012-04-11,1.5229144535281192,1.5229144535281192,1.5229144535281192,1.5229144535281192
2012-04-12,1.6130371771994263,1.6130371771994263,1.6130371771994263,1.6130371771994263
2012-04-13,1.7070263054832413,1.7070263054832413,1.7070263054832413,1.7070263054832413
2012-04-16,1.8039427300784534,1.8039427300784534,1.8039427300784534,1.8039427300784534
2012-04-17,1.902818094106791,1.902818094106791,1.902818094106791,1.902818094106791
2012-04-18,2.0026644676147463,2.0026644676147463,2.0026644676147463,2.0026644676147463
2012-04-19,2.102484218643065,2.102484218643065,2.102484218643065,2.102484218643065
2012-04-20,2.2012799812354666,2.2012799812354666,2.2012799812354666,2.2012799812354666
2012-04-23,2.2980646207896935,2.2980646207896935,2.2980646207896935,2.2980646207896935
2012-04-24,2.39187109718004,2.39187109718004,2.39187109718004,2.39187109718004
2012-04-25,2.481762127102727,2.481762127102727,2.481762127102727,2.481762127102727
2012-04-26,2.5668395491008016,2.5668395491008016,2.5668395491008016,2.5668395491008016
2012-04-27,2.646253297696493,2.646253297696493,2.646253297696493,2.646253297696493
2012-04-30,2.71920989696455,2.71920989696455,2.71920989696455,2.71920989696455
2012-05-02,2.7849803886813103,2.7849803886813103,2.7849803886813103,2.7849803886813103
2012-05-03,2.8429076158343864,2.8429076158343864,2.8429076158343864,2.8429076158343864
2012-05-04,2.8924127887182656,2.8924127887182656,2.8924127887182656,2.8924127887182656
2012-05-07,2.933001268009713,2.933001268009713,2.933001268009713,2.933001268009713
2012-05-08,2.964267507040428,2.964267507040428,2.964267507040428,2.964267507040428
2012-05-09,2.98589910388525,2.98589910388525,2.98589910388525,2.98589910388525
2012-05-10,2.9976799227789668,2.9976799227789668,2.9976799227789668,2.9976799227789668
2012-05-11,2.999492253673413,2.999492253673413,2.999492253673413,2.999492253673413
2012-05-14,2.991317988357368,2.991317988357368,2.991317988357368,2.991317988357368
2012-05-15,2.9732388013878133,2.9732388013878133,2.9732388013878133,2.9732388013878133
2012-05-16,2.9454353340247703,2.9454353340247703,2.9454353340247703,2.9454353340247703
2012-05-17,2.9081853893235237,2.9081853893235237,2.9081853893235237,2.9081853893235237
2012-05-18,2.861861156418327,2.861861156418327,2.861861156418327,2.861861156418327
2012-05-21,2.8069254917316258,2.8069254917316258,2.8069254917316258,2.8069254917316258
2012-05-22,2.743927294265638,2.743927294265638,2.743927294265638,2.743927294265638
2012-05-23,2.6734960211850263,2.6734960211850263,2.6734960211850263,2.6734960211850263
2012-05-24,2.59633539848892,2.59633539848892,2.59633539848892,2.59633539848892
2012-05-25,2.5132163896133757,2.5132163896133757,2.5132163896133757,2.5132163896133757
2012-05-28,2.42496949221961,2.42496949221961,2.42496949221961,2.42496949221961
2012-05-29,2.3324764401358102,2.3324764401358102,2.3324764401358102,2.3324764401358102
2012-05-30,2.236661393364286,2.236661393364286,2.236661393364286,2.236661393364286
2012-05-31,2.138481704180122,2.138481704180122,2.138481704180122,2.138481704180122
2012-06-01,2.038918351583741,2.038918351583741,2.038918351583741,2.038918351583741
2012-06-04,1.9389661396830467,1.9389661396830467,1.9389661396830467,1.9389661396830467
2012-06-05,1.839623757939513,1.839623757939513,1.839623757939513,1.839623757939513
2012-06-06,1.7418838025933243,1.7418838025933243,1.7418838025933243,1.7418838025933243
2012-06-07,1.646722858969752,1.646722858969752,1.646722858969752,1.646722858969752
2012-06-08,1.555091743761444,1.555091743761444,1.555091743761444,1.555091743761444
2012-06-11,1.4679060047823678,1.4679060047823678,1.4679060047823678,1.4679060047823678
2012-06-12,1.3860367731166043,1.3860367731166043,1.3860367731166043,1.3860367731166043
2012-06-13,1.310302059064611,1.310302059064611,1.310302059064611,1.310302059064611
2012-06-14,1.241458578854615,1.241458578854615,1.241458578854615,1.241458578854615
2012-06-15,1.1801941937842377,1.1801941937842377,1.1801941937842377,1.1801941937842377
2012-06-18,1.1271210373378064,1.1271210373378064,1.1271210373378064,1.1271210373378064
2012-06-19,1.082769398950866,1.082769398950866,1.082769398950866,1.082769398950866
2012-06-20,1.0475824255334882,1.0475824255334882,1.0475824255334882,1.0475824255334882
2012-06-21,1.021911693692786,1.021911693692786,1.021911693692786,1.021911693692786
2012-06-22,1.0060136968956943,1.0060136968956943,1.0060136968956943,1.0060136968956943
2012-06-25,1.000047282671035,1.000047282671035,1.000047282671035,1.000047282671035
2012-06-26,1.0040720654575046,1.0040720654575046,1.0040720654575046,1.0040720654575046
2012-06-27,1.0180478309559164,1.0180478309559164,1.0180478309559164,1.0180478309559164
2012-06-28,1.0418349379371838,1.0418349379371838,1.0418349379371838,1.0418349379371838
2012-06-29,1.0751957134913277,1.0751957134913277,1.0751957134913277,1.0751957134913277
2012-07-02,1.1177968277766075,1.1177968277766075,1.1177968277766075,1.1177968277766075
2012-07-03,1.1692126245411532,1.1692126245411532,1.1692126245411532,1.1692126245411532
2012-07-04,1.2289293741394816,1.2289293741394816,1.2289293741394816,1.2289293741394816
2012-07-05,1.2963504065493456,1.2963504065493456,1.2963504065493456,1.2963504065493456
2012-07-06,1.370802073101348,1.370802073101348,1.370802073101348,1.370802073101348
2012-07-09,1.4515404773537282,1.4515404773537282,1.4515404773537282,1.4515404773537282
2012-07-10,1.5377589078597877,1.5377589078597877,1.5377589078597877,1.5377589078597877
2012-07-11,1.6285958985619098,1.6285958985619098,1.6285958985619098,1.6285958985619098
2012-07-12,1.7231438362757274,1.7231438362757274,1.7231438362757274,1.7231438362757274
2012-07-13,1.8204580292610113,1.8204580292610113,1.8204580292610113,1.8204580292610113
2012-07-16,1.9195661462692204,1.9195661462692204,1.9195661462692204,1.9195661462692204
2012-07-17,2.0194779317560245,2.0194779317560245,2.0194779317560245,2.0194779317560245
2012-07-18,2.119195100187256,2.119195100187256,2.119195100187256,2.119195100187256
2012-07-19,2.217721310578079,2.217721310578079,2.217721310578079,2.217721310578079
2012-07-20,2.314072121602716,2.314072121602716,2.314072121602716,2.314072121602716
2012-07-23,2.4072848278067256,2.4072848278067256,2.4072848278067256,2.4072848278067256
2012-07-24,2.4964280786417676,2.4964280786417676,2.4964280786417676,2.4964280786417676
2012-07-25,2.580611184212314,2.580611184212314,2.580611184212314,2.580611184212314
2012-07-26,2.6589930147547527,2.6589930147547527,2.6589930147547527,2.6589930147547527
2012-07-27,2.730790404927901,2.730790404927901,2.730790404927901,2.730790404927901
2012-07-30,2.7952859789421907,2.7952859789421907,2.7952859789421907,2.7952859789421907
2012-07-31,2.8518353183414913,2.8518353183414913,2.8518353183414913,2.8518353183414913
2012-08-01,2.8998734008192355,2.8998734008192355,2.8998734008192355,2.8998734008192355
2012-08-02,2.938920245734593,2.938920245734593,2.938920245734593,2.938920245734593
2012-08-03,2.9685857099203448,2.9685857099203448,2.9685857099203448,2.9685857099203448
2012-08-06,2.988573385864436,2.988573385864436,2.988573385864436,2.988573385864436
2012-08-07,2.9986835633158866,2.9986835633158866,2.9986835633158866,2.9986835633158866
2012-08-08,2.9988152247235798,2.9988152247235798,2.9988152247235798,2.9988152247235798
2012-08-09,2.9889670545702525,2.9889670545702525,2.9889670545702525,2.9889670545702525
2012-08-10,2.9692374525167016,2.9692374525167016,2.9692374525167016,2.9692374525167016
2012-08-13,2.9398235502249124,2.9398235502249124,2.9398235502249124,2.9398235502249124
2012-08-14,2.901019241683633,2.901019241683633,2.901019241683633,2.901019241683633
2012-08-16,2.853212246716819,2.853212246716819,2.853212246716819,2.853212246716819
2012-08-17,2.796880237015283,2.796880237015283,2.796880237015283,2.796880237015283
2012-08-21,2.7325860633990664,2.7325860633990664,2.7325860633990664,2.7325860633990664
2012-08-22,2.6609721319981325,2.6609721319981325,2.6609721319981325,2.6609721319981325
2012-08-23,2.5827539855426003,2.5827539855426003,2.5827539855426003,2.5827539855426003
2012-08-24,2.4987131538963943,2.4987131538963943,2.4987131538963943,2.4987131538963943
2012-08-27,2.409689345269107,2.409689345269107,2.409689345269107,2.409689345269107
2012-08-28,2.31657205612917,2.31657205612917,2.31657205612917,2.31657205612917
2012-08-29,2.220291683649213,2.220291683649213,2.220291683649213,2.220291683649213
2012-08-30,2.121810229484968,2.121810229484968,2.121810229484968,2.121810229484968
2012-08-31,2.0221116877728313,2.0221116877728313,2.0221116877728313,2.0221116877728313
2012-09-03,1.9221922133856213,1.9221922133856213,1.9221922133856213,1.9221922133856213
2012-09-04,1.8230501686824132,1.8230501686824132,1.8230501686824132,1.8230501686824132
2012-09-05,1.7256761482019067,1.7256761482019067,1.7256761482019067,1.7256761482019067
2012-09-06,1.631043080969144,1.631043080969144,1.631043080969144,1.631043080969144
2012-09-07,1.5400965093104086,1.5400965093104086,1.5400965093104086,1.5400965093104086
2012-09-08,1.4537451413067612,1.4537451413067612,1.4537451413067612,1.4537451413067612
2012-09-10,1.3728517712833157,1.3728517712833157,1.3728517712833157,1.3728517712833157
2012-09-11,1.2982246590535762,1.2982246590535762,1.2982246590535762,1.2982246590535762
2012-09-12,1.2306094540544779,1.2306094540544779,1.2306094540544779,1.2306094540544779
2012-09-13,1.1706817450637752,1.1706817450637752,1.1706817450637752,1.1706817450637752
2012-09-14,1.1190403099402269,1.1190403099402269,1.1190403099402269,1.1190403099402269
2012-09-17,1.0762011328331924,1.0762011328331924,1.0762011328331924,1.0762011328331924
2012-09-18,1.0425922486395884,1.0425922486395884,1.0425922486395884,1.0425922486395884
2012-09-20,1.018549466220648,1.018549466220648,1.018549466220648,1.018549466220648
2012-09-21,1.0043130131108207,1.0043130131108207,1.0043130131108207,1.0043130131108207
2012-09-24,1.0000251352436298,1.0000251352436298,1.0000251352436298,1.0000251352436298
2012-09-25,1.005728675677342,1.005728675677342,1.005728675677342,1.005728675677342
2012-09-26,1.0213666465212818,1.0213666465212818,1.0213666465212818,1.0213666465212818
2012-09-27,1.0467827983400073,1.0467827983400073,1.0467827983400073,1.0467827983400073
2012-09-28,1.0817231813460007,1.0817231813460007,1.0817231813460007,1.0817231813460007
2012-10-01,1.1258386827820246,1.1258386827820246,1.1258386827820246,1.1258386827820246
2012-10-03,1.1786885151403839,1.1786885151403839,1.1786885151403839,1.1786885151403839
2012-10-04,1.2397446203659714,1.2397446203659714,1.2397446203659714,1.2397446203659714
2012-10-05,1.3083969460378548,1.3083969460378548,1.3083969460378548,1.3083969460378548
2012-10-08,1.3839595408113436,1.3839595408113436,1.3839595408113436,1.3839595408113436
2012-10-09,1.4656774082171427,1.4656774082171427,1.4656774082171427,1.4656774082171427
2012-10-10,1.5527340503364822,1.5527340503364822,1.5527340503364822,1.5527340503364822
2012-10-11,1.6442596259783806,1.6442596259783806,1.6442596259783806,1.6442596259783806
2012-10-12,1.739339641845383,1.739339641845383,1.739339641845383,1.739339641845383
2012-10-15,1.837024089848194,1.837024089848194,1.837024089848194,1.837024089848194
2012-10-16,1.9363369392725682,1.9363369392725682,1.9363369392725682,1.9363369392725682
2012-10-17,2.036285888955535,2.036285888955535,2.036285888955535,2.036285888955535
2012-10-18,2.1358722820305642,2.1358722820305642,2.1358722820305642,2.1358722820305642
2012-10-19,2.234101084176963,2.234101084176963,2.234101084176963,2.234101084176963
2012-10-22,2.3299908256737822,2.3299908256737822,2.3299908256737822,2.3299908256737822
2012-10-23,2.4225834079209334,2.4225834079209334,2.4225834079209334,2.4225834079209334
2012-10-25,2.5109536764436537,2.5109536764436537,2.5109536764436537,2.5109536764436537
2012-10-26,2.594218664730167,2.594218664730167,2.594218664730167,2.594218664730167
2012-10-29,2.6715464165412834,2.6715464165412834,2.6715464165412834,2.6715464165412834
2012-10-30,2.7421642985420402,2.7421642985420402,2.7421642985420402,2.7421642985420402
2012-10-31,2.805366720198666,2.805366720198666,2.805366720198666,2.805366720198666
2012-11-01,2.8605221838059176,2.8605221838059176,2.8605221838059176,2.8605221838059176
2012-11-02,2.9070795942033887,2.9070795942033887,2.9070795942033887,2.9070795942033887
2012-11-05,2.9445737651362345,2.9445737651362345,2.9445737651362345,2.9445737651362345
2012-11-06,2.9726300672424077,2.9726300672424077,2.9726300672424077,2.9726300672424077
2012-11-07,2.990968171225451,2.990968171225451,2.990968171225451,2.990968171225451
2012-11-08,2.999404848812137,2.999404848812137,2.999404848812137,2.999404848812137
2012-11-09,2.997855803508812,2.997855803508812,2.997855803508812,2.997855803508812
2012-11-12,2.9863365128641,2.9863365128641,2.9863365128641,2.9863365128641
2012-11-13,2.9649620738223557,2.9649620738223557,2.9649620738223557,2.9649620738223557
2012-11-15,2.933946052713032,2.933946052713032,2.933946052713032,2.933946052713032
2012-11-16,2.893598351366514,2.893598351366514,2.893598351366514,2.893598351366514
2012-11-19,2.8443221106774907,2.8443221106774907,2.8443221106774907,2.8443221106774907
2012-11-20,2.786609682554353,2.786609682554353,2.786609682554353,2.786609682554353
2012-11-21,2.7210377105017316,2.7210377105017316,2.7210377105017316,2.7210377105017316
2012-11-22,2.6482613679891562,2.6482613679891562,2.6482613679891562,2.6482613679891562
2012-11-23,2.5690078121743523,2.5690078121743523,2.5690078121743523,2.5690078121743523
2012-11-26,2.4840689183892533,2.4840689183892533,2.4840689183892533,2.4840689183892533
2012-11-27,2.3942933679835434,2.3942933679835434,2.3942933679835434,2.3942933679835434
2012-11-29,2.3005781685810014,2.3005781685810014,2.3005781685810014,2.3005781685810014
2012-11-30,2.2038596914759307,2.2038596914759307,2.2038596914759307,2.2038596914759307
2012-12-03,2.1051043157206877,2.1051043157206877,2.1051043157206877,2.1051043157206877
2012-12-04,2.005298772385603,2.005298772385603,2.005298772385603,2.005298772385603
2012-12-05,1.9054402854684103,1.9054402854684103,1.9054402854684103,1.9054402854684103
2012-12-06,1.8065266079615316,1.8065266079615316,1.8065266079615316,1.8065266079615316
2012-12-07,1.7095460526341004,1.7095460526341004,1.7095460526341004,1.7095460526341004
2012-12-10,1.6154676171374391,1.6154676171374391,1.6154676171374391,1.6154676171374391
2012-12-11,1.5252313021008088,1.5252313021008088,1.5252313021008088,1.5252313021008088
2012-12-12,1.4397387189559467,1.4397387189559467,1.4397387189559467,1.4397387189559467
2012-12-13,1.3598440813335193,1.3598440813335193,1.3598440813335193,1.3598440813335193
2012-12-14,1.2863456700429938,1.2863456700429938,1.2863456700429938,1.2863456700429938
2012-12-17,1.2199778569146407,1.2199778569146407,1.2199778569146407,1.2199778569146407
2012-12-18,1.1614037671989401,1.1614037671989401,1.1614037671989401,1.1614037671989401
2012-12-19,1.1112086538383452,1.1112086538383452,1.1112086538383452,1.1112086538383452
2012-12-20,1.069894049813238,1.069894049813238,1.069894049813238,1.069894049813238
2012-12-21,1.0378727569902462,1.0378727569902462,1.0378727569902462,1.0378727569902462
2012-12-24,1.0154647215424237,1.0154647215424237,1.0154647215424237,1.0154647215424237
2012-12-26,1.0028938371528522,1.0028938371528522,1.0028938371528522,1.0028938371528522
2012-12-27,1.0002857079429768,1.0002857079429768,1.0002857079429768,1.0002857079429768
2012-12-28,1.007666393477725,1.007666393477725,1.007666393477725,1.007666393477725
2012-12-31,1.024962148386964,1.024962148386964,1.024962148386964,1.024962148386964
2013-01-01,1.052000159204857,1.052000159204857,1.052000159204857,1.052000159204857
2013-01-02,1.0885102710649015,1.0885102710649015,1.0885102710649015,1.0885102710649015
2013-01-03,1.1341276869980095,1.1341276869980095,1.1341276869980095,1.1341276869980095
2013-01-04,1.1883966128632995,1.1883966128632995,1.1883966128632995,1.1883966128632995
2013-01-07,1.2507748114924475,1.2507748114924475,1.2507748114924475,1.2507748114924475
2013-01-08,1.3206390205442422,1.3206390205442422,1.3206390205442422,1.3206390205442422
2013-01-09,1.3972911799358976,1.3972911799358976,1.3972911799358976,1.3972911799358976
2013-01-10,1.4799654066285641,1.4799654066285641,1.4799654066285641,1.4799654066285641
2013-01-11,1.5678356470776158,1.5678356470776158,1.5678356470776158,1.5678356470776158
2013-01-14,1.6600239308865252,1.6600239308865252,1.6600239308865252,1.6600239308865252
2013-01-15,1.7556091431968692,1.7556091431968692,1.7556091431968692,1.7556091431968692
2013-01-16,1.8536362281635412,1.8536362281635412,1.8536362281635412,1.8536362281635412
2013-01-17,1.9531257315569448,1.9531257315569448,1.9531257315569448,1.9531257315569448
2013-01-18,2.0530835871460584,2.0530835871460584,2.0530835871460584,2.0530835871460584
